LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Saint Mary's,05,29B,008-009,GREEN,0,0,0,0,0
Saint Mary's,05,29B,008-009,LIBERTARIAN,0,0,0,0,0
Saint Mary's,05,29B,008-009,OTHER PARTIES,0,0,0,0,0
Saint Mary's,05,29B,008-009,REPUBLICAN,70,20,5,2,688
Saint Mary's,05,29B,008-009,UNAFFILIATED,0,0,0,0,0
Saint Mary's,05,29B,008-010,DEMOCRAT,53,22,2,2,462
Saint Mary's,05,29B,008-010,GREEN,0,0,0,0,0
Saint Mary's,05,29B,008-010,LIBERTARIAN,0,0,0,0,0
Saint Mary's,05,29B,008-010,OTHER PARTIES,0,0,0,0,0
Saint Mary's,05,29B,008-010,REPUBLICAN,43,12,0,3,282
Saint Mary's,05,29B,008-010,UNAFFILIATED,0,0,0,2,0
Saint Mary's,05,29B,008-011,DEMOCRAT,76,20,6,2,636
Saint Mary's,05,29B,008-011,GREEN,0,0,0,0,0
Saint Mary's,05,29B,008-011,LIBERTARIAN,0,0,0,0,0
Saint Mary's,05,29B,008-011,OTHER PARTIES,0,0,0,0,0
Saint Mary's,05,29B,008-011,REPUBLICAN,95,31,0,1,588
Saint Mary's,05,29B,008-011,UNAFFILIATED,0,0,0,0,0
Saint Mary's,05,29C,008-012,DEMOCRAT,13,3,0,0,134
Saint Mary's,05,29C,008-012,GREEN,0,0,0,0,0
Saint Mary's,05,29C,008-012,LIBERTARIAN,0,0,0,0,0
Saint Mary's,05,29C,008-012,OTHER PARTIES,0,0,0,0,0
Saint Mary's,05,29C,008-012,REPUBLICAN,23,3,1,1,195
Saint Mary's,05,29C,008-012,UNAFFILIATED,0,0,0,0,0
Saint Mary's,05,29B,009-001,DEMOCRAT,28,1,2,1,87
Saint Mary's,05,29B,009-001,GREEN,0,0,0,0,0
Saint Mary's,05,29B,009-001,LIBERTARIAN,0,0,0,0,0
Saint Mary's,05,29B,009-001,OTHER PARTIES,0,0,0,0,0
Saint Mary's,05,29B,009-001,REPUBLICAN,23,0,1,0,72
Saint Mary's,05,29B,009-001,UNAFFILIATED,0,0,0,0,0
Saint Mary's,,,Unable to Determine,DEMOCRAT,0,0,0,1,
Saint Mary's,,,Unable to Determine,GREEN,0,0,0,0,
Saint Mary's,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Saint Mary's,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Saint Mary's,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Saint Mary's,,,Unable to Determine,UNAFFILIATED,0,0,0,0,
Somerset,01,38A,001-001,DEMOCRAT,46,36,3,3,385
Somerset,01,38A,001-001,GREEN,0,0,0,0,0
Somerset,01,38A,001-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,001-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,001-001,REPUBLICAN,39,52,1,1,255
Somerset,01,38A,001-001,UNAFFILIATED,0,0,0,4,0
Somerset,01,38A,001-002,DEMOCRAT,90,55,7,0,798
Somerset,01,38A,001-002,GREEN,0,0,0,0,0
Somerset,01,38A,001-002,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,001-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,001-002,REPUBLICAN,82,112,9,2,517
Somerset,01,38A,001-002,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,001-003,DEMOCRAT,27,24,1,0,314
Somerset,01,38A,001-003,GREEN,0,0,0,0,0
Somerset,01,38A,001-003,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,001-003,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,001-003,REPUBLICAN,9,10,3,0,64
Somerset,01,38A,001-003,UNAFFILIATED,0,0,0,1,0
Somerset,01,38A,002-001,DEMOCRAT,16,12,0,0,133
Somerset,01,38A,002-001,GREEN,0,0,0,0,0
Somerset,01,38A,002-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,002-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,002-001,REPUBLICAN,38,24,1,0,175
Somerset,01,38A,002-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,003-001,DEMOCRAT,51,15,3,0,359
Somerset,01,38A,003-001,GREEN,0,0,0,0,0
Somerset,01,38A,003-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,003-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,003-001,REPUBLICAN,136,56,4,1,470
Somerset,01,38A,003-001,UNAFFILIATED,0,0,0,5,0
Somerset,01,38A,004-001,DEMOCRAT,20,12,2,0,268
Somerset,01,38A,004-001,GREEN,0,0,0,0,0
Somerset,01,38A,004-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,004-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,004-001,REPUBLICAN,83,55,4,0,390
Somerset,01,38A,004-001,UNAFFILIATED,0,0,0,2,0
Somerset,01,38A,005-001,DEMOCRAT,49,13,0,1,222
Somerset,01,38A,005-001,GREEN,0,0,0,0,0
Somerset,01,38A,005-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,005-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,005-001,REPUBLICAN,94,30,1,0,315
Somerset,01,38A,005-001,UNAFFILIATED,0,0,0,1,0
Somerset,01,38A,006-001,DEMOCRAT,29,4,2,0,158
Somerset,01,38A,006-001,GREEN,0,0,0,0,0
Somerset,01,38A,006-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,006-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,006-001,REPUBLICAN,36,9,0,0,151
Somerset,01,38A,006-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,007-001,DEMOCRAT,105,11,6,1,779
Somerset,01,38A,007-001,GREEN,0,0,0,0,0
Somerset,01,38A,007-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,007-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,007-001,REPUBLICAN,163,24,10,4,583
Somerset,01,38A,007-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,008-001,DEMOCRAT,65,23,6,0,381
Somerset,01,38A,008-001,GREEN,0,0,0,0,0
Somerset,01,38A,008-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,008-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,008-001,REPUBLICAN,235,45,5,2,673
Somerset,01,38A,008-001,UNAFFILIATED,0,0,0,1,0
Somerset,01,38A,008-002,DEMOCRAT,16,2,4,0,133
Somerset,01,38A,008-002,GREEN,0,0,0,0,0
Somerset,01,38A,008-002,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,008-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,008-002,REPUBLICAN,72,15,7,0,249
Somerset,01,38A,008-002,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,009-001,DEMOCRAT,9,5,0,0,90
Somerset,01,38A,009-001,GREEN,0,0,0,0,0
Somerset,01,38A,009-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,009-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,009-001,REPUBLICAN,39,14,0,0,120
Somerset,01,38A,009-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,010-001,DEMOCRAT,15,1,2,0,68
Somerset,01,38A,010-001,GREEN,0,0,0,0,0
Somerset,01,38A,010-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,010-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,010-001,REPUBLICAN,10,2,0,0,45
Somerset,01,38A,010-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,010-002,DEMOCRAT,0,0,5,0,14
Somerset,01,38A,010-002,GREEN,0,0,0,0,0
Somerset,01,38A,010-002,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,010-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,010-002,REPUBLICAN,1,0,10,0,21
Somerset,01,38A,010-002,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,011-001,DEMOCRAT,7,0,2,1,34
Somerset,01,38A,011-001,GREEN,0,0,0,0,0
Somerset,01,38A,011-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,011-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,011-001,REPUBLICAN,12,8,1,0,65
Somerset,01,38A,011-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,012-001,DEMOCRAT,34,5,0,1,194
Somerset,01,38A,012-001,GREEN,0,0,0,0,0
Somerset,01,38A,012-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,012-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,012-001,REPUBLICAN,69,9,0,0,278
Somerset,01,38A,012-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,013-001,DEMOCRAT,6,1,0,0,38
Somerset,01,38A,013-001,GREEN,0,0,0,0,0
Somerset,01,38A,013-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,013-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,013-001,REPUBLICAN,13,15,0,1,70
Somerset,01,38A,013-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,013-002,DEMOCRAT,19,7,0,0,122
Somerset,01,38A,013-002,GREEN,0,0,0,0,0
Somerset,01,38A,013-002,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,013-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,013-002,REPUBLICAN,35,13,5,0,139
Somerset,01,38A,013-002,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,013-003,DEMOCRAT,6,3,0,0,63
Somerset,01,38A,013-003,GREEN,0,0,0,0,0
Somerset,01,38A,013-003,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,013-003,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,013-003,REPUBLICAN,24,6,1,0,88
Somerset,01,38A,013-003,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,014-001,DEMOCRAT,24,3,0,0,96
Somerset,01,38A,014-001,GREEN,0,0,0,0,0
Somerset,01,38A,014-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,014-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,014-001,REPUBLICAN,56,7,0,0,154
Somerset,01,38A,014-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,015-001,DEMOCRAT,32,13,1,0,467
Somerset,01,38A,015-001,GREEN,0,0,0,0,0
Somerset,01,38A,015-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,015-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,015-001,REPUBLICAN,35,17,0,0,235
Somerset,01,38A,015-001,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,015-002,DEMOCRAT,68,45,2,2,705
Somerset,01,38A,015-002,GREEN,0,0,0,0,0
Somerset,01,38A,015-002,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,015-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,015-002,REPUBLICAN,26,12,0,0,141
Somerset,01,38A,015-002,UNAFFILIATED,0,0,0,0,0
Somerset,01,38A,015-003,DEMOCRAT,4,3,0,0,56
Somerset,01,38A,015-003,GREEN,0,0,0,0,0
Somerset,01,38A,015-003,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,015-003,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,015-003,REPUBLICAN,5,11,0,0,34
Somerset,01,38A,015-003,UNAFFILIATED,0,0,0,0,0
Somerset,,,Unable to Determine,DEMOCRAT,0,0,0,2,
Somerset,,,Unable to Determine,GREEN,0,0,0,0,
Somerset,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Somerset,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Somerset,,,Unable to Determine,REPUBLICAN,0,0,0,1,
Somerset,,,Unable to Determine,UNAFFILIATED,0,0,0,0,
Talbot,01,37B,001-001,DEMOCRAT,289,398,40,32,1760
Talbot,01,37B,001-001,GREEN,0,0,0,0,0
Talbot,01,37B,001-001,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,001-001,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,001-001,REPUBLICAN,374,341,27,27,1856
Talbot,01,37B,001-001,UNAFFILIATED,0,0,0,2,0
Talbot,01,37B,001-002,DEMOCRAT,322,366,34,4,2057
Talbot,01,37B,001-002,GREEN,0,0,0,0,0
Talbot,01,37B,001-002,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,001-002,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,001-002,REPUBLICAN,294,318,29,2,1888
Talbot,01,37B,001-002,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,001-003,DEMOCRAT,186,161,13,2,1250
Talbot,01,37B,001-003,GREEN,0,0,0,0,0
Talbot,01,37B,001-003,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,001-003,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,001-003,REPUBLICAN,175,118,2,0,941
Talbot,01,37B,001-003,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,001-005,DEMOCRAT,132,140,17,1,995
Talbot,01,37B,001-005,GREEN,0,0,0,0,0
Talbot,01,37B,001-005,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,001-005,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,001-005,REPUBLICAN,242,176,13,0,1402
Talbot,01,37B,001-005,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,002-001,DEMOCRAT,236,126,17,4,874
Talbot,01,37B,002-001,GREEN,0,0,0,0,0
Talbot,01,37B,002-001,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,002-001,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,002-001,REPUBLICAN,251,108,9,3,889
Talbot,01,37B,002-001,UNAFFILIATED,0,0,0,3,0
Talbot,01,37B,002-002,DEMOCRAT,52,21,5,0,182
Talbot,01,37B,002-002,GREEN,0,0,0,0,0
Talbot,01,37B,002-002,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,002-002,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,002-002,REPUBLICAN,102,20,3,0,298
Talbot,01,37B,002-002,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,002-003,DEMOCRAT,113,60,9,2,417
Talbot,01,37B,002-003,GREEN,0,0,0,0,0
Talbot,01,37B,002-003,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,002-003,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,002-003,REPUBLICAN,176,60,3,1,527
Talbot,01,37B,002-003,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,003-001,DEMOCRAT,149,66,5,0,739
Talbot,01,37B,003-001,GREEN,0,0,0,0,0
Talbot,01,37B,003-001,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,003-001,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,003-001,REPUBLICAN,249,68,11,4,1115
Talbot,01,37B,003-001,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,003-003,DEMOCRAT,119,48,11,1,331
Talbot,01,37B,003-003,GREEN,0,0,0,0,0
Talbot,01,37B,003-003,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,003-003,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,003-003,REPUBLICAN,164,42,6,0,466
Talbot,01,37B,003-003,UNAFFILIATED,0,0,0,0,0
Talbot,01,37B,004-001,DEMOCRAT,138,74,3,5,923
Talbot,01,37B,004-001,GREEN,0,0,0,0,0
Talbot,01,37B,004-001,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,004-001,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,004-001,REPUBLICAN,282,115,8,0,1568
Talbot,01,37B,004-001,UNAFFILIATED,0,0,0,6,0
Talbot,01,37B,005-001,DEMOCRAT,117,25,9,0,314
Talbot,01,37B,005-001,GREEN,0,0,0,0,0
Talbot,01,37B,005-001,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,005-001,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,005-001,REPUBLICAN,86,25,0,0,278
Talbot,01,37B,005-001,UNAFFILIATED,0,0,0,2,0
Talbot,01,37B,005-002,DEMOCRAT,75,21,2,0,245
Talbot,01,37B,005-002,GREEN,0,0,0,0,0
Talbot,01,37B,005-002,LIBERTARIAN,0,0,0,0,0
Talbot,01,37B,005-002,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,005-002,REPUBLICAN,101,8,4,1,297
Talbot,01,37B,005-002,UNAFFILIATED,0,0,0,0,0
Talbot,,,Unable to Determine,DEMOCRAT,0,0,0,0,
Talbot,,,Unable to Determine,GREEN,0,0,0,0,
Talbot,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Talbot,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Talbot,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Talbot,,,Unable to Determine,UNAFFILIATED,0,0,0,2,
Washington,06,02A,001-000,DEMOCRAT,172,19,9,1,702
Washington,06,02A,001-000,GREEN,0,0,0,0,0
Washington,06,02A,001-000,LIBERTARIAN,0,0,0,1,0
Washington,06,02A,001-000,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,001-000,REPUBLICAN,205,10,5,2,1080
Washington,06,02A,001-000,UNAFFILIATED,0,0,0,5,0
Washington,06,01C,002-000,DEMOCRAT,174,22,19,3,966
Washington,06,01C,002-000,GREEN,0,0,0,0,0
Washington,06,01C,002-000,LIBERTARIAN,0,0,0,0,0
Washington,06,01C,002-000,OTHER PARTIES,0,0,0,0,0
Washington,06,01C,002-000,REPUBLICAN,266,40,18,1,1438
Washington,06,01C,002-000,UNAFFILIATED,0,0,0,3,0
Washington,06,02B,003-001,DEMOCRAT,68,10,0,4,395
Washington,06,02B,003-001,GREEN,0,0,0,0,0
Washington,06,02B,003-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,003-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,003-001,REPUBLICAN,37,5,1,2,209
Washington,06,02B,003-001,UNAFFILIATED,0,0,0,4,0
Washington,06,02B,003-002,DEMOCRAT,85,24,1,0,482
Washington,06,02B,003-002,GREEN,0,0,0,0,0
Washington,06,02B,003-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,003-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,003-002,REPUBLICAN,41,8,3,1,326
Washington,06,02B,003-002,UNAFFILIATED,0,0,0,1,0
Washington,06,02B,003-003,DEMOCRAT,78,14,3,1,634
Washington,06,02B,003-003,GREEN,0,0,0,0,0
Washington,06,02B,003-003,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,003-003,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,003-003,REPUBLICAN,67,11,1,2,493
Washington,06,02B,003-003,UNAFFILIATED,0,0,0,0,0
Washington,06,02B,003-004,DEMOCRAT,49,7,2,1,633
Washington,06,02B,003-004,GREEN,0,0,0,0,0
Washington,06,02B,003-004,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,003-004,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,003-004,REPUBLICAN,26,3,2,3,328
Washington,06,02B,003-004,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,003-005,DEMOCRAT,0,0,0,0,0
Washington,06,02A,003-005,GREEN,0,0,0,0,0
Washington,06,02A,003-005,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,003-005,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,003-005,REPUBLICAN,0,0,0,0,9
Washington,06,02A,003-005,UNAFFILIATED,0,0,0,0,0
Washington,06,01C,004-000,DEMOCRAT,101,13,1,1,527
Washington,06,01C,004-000,GREEN,0,0,0,0,0
Washington,06,01C,004-000,LIBERTARIAN,0,0,0,0,0
Washington,06,01C,004-000,OTHER PARTIES,0,0,0,0,0
Washington,06,01C,004-000,REPUBLICAN,314,38,4,1,1356
Washington,06,01C,004-000,UNAFFILIATED,0,0,0,1,0
Washington,06,01C,005-000,DEMOCRAT,71,0,4,1,486
Washington,06,01C,005-000,GREEN,0,0,0,0,0
Washington,06,01C,005-000,LIBERTARIAN,0,0,0,1,0
Washington,06,01C,005-000,OTHER PARTIES,0,0,0,0,0
Washington,06,01C,005-000,REPUBLICAN,345,10,2,1,1358
Washington,06,01C,005-000,UNAFFILIATED,0,0,0,6,0
Washington,06,02A,006-001,DEMOCRAT,133,15,4,2,566
Washington,06,02A,006-001,GREEN,0,0,0,0,0
Washington,06,02A,006-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,006-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,006-001,REPUBLICAN,190,15,4,0,1059
Washington,06,02A,006-001,UNAFFILIATED,0,0,0,1,0
Washington,06,02A,006-002,DEMOCRAT,179,26,6,1,770
Washington,06,02A,006-002,GREEN,0,0,0,0,0
Washington,06,02A,006-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,006-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,006-002,REPUBLICAN,140,18,0,0,1147
Washington,06,02A,006-002,UNAFFILIATED,0,0,0,1,0
Washington,06,02A,007-001,DEMOCRAT,98,19,2,0,608
Washington,06,02A,007-001,GREEN,0,0,0,0,0
Washington,06,02A,007-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,007-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,007-001,REPUBLICAN,170,38,2,0,1249
Washington,06,02A,007-001,UNAFFILIATED,0,0,0,1,0
Washington,06,02A,007-002,DEMOCRAT,83,9,1,3,528
Washington,06,02A,007-002,GREEN,0,0,0,0,0
Washington,06,02A,007-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,007-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,007-002,REPUBLICAN,130,10,2,2,992
Washington,06,02A,007-002,UNAFFILIATED,0,0,0,2,0
Washington,06,02A,008-000,DEMOCRAT,120,25,6,1,533
Washington,06,02A,008-000,GREEN,0,0,0,0,0
Washington,06,02A,008-000,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,008-000,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,008-000,REPUBLICAN,157,9,1,2,865
Washington,06,02A,008-000,UNAFFILIATED,0,0,0,2,0
Washington,06,02A,009-000,DEMOCRAT,101,39,7,1,529
Washington,06,02A,009-000,GREEN,0,0,0,0,0
Washington,06,02A,009-000,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,009-000,OTHER PARTIES,0,0,0,1,0
Washington,06,02A,009-000,REPUBLICAN,202,47,5,1,1109
Washington,06,02A,009-000,UNAFFILIATED,0,0,0,2,0
Washington,06,02A,010-001,DEMOCRAT,126,53,3,2,942
Washington,06,02A,010-001,GREEN,0,0,0,0,0
Washington,06,02A,010-001,LIBERTARIAN,0,0,0,1,0
Washington,06,02A,010-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,010-001,REPUBLICAN,147,45,5,4,1137
Washington,06,02A,010-001,UNAFFILIATED,0,0,0,4,0
Washington,06,02A,010-002,DEMOCRAT,187,55,13,1,1067
Washington,06,02A,010-002,GREEN,0,0,0,0,0
Washington,06,02A,010-002,LIBERTARIAN,0,0,0,1,0
Washington,06,02A,010-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,010-002,REPUBLICAN,174,42,13,0,1211
Washington,06,02A,010-002,UNAFFILIATED,0,0,0,3,0
Washington,06,02A,010-003,DEMOCRAT,95,29,6,0,500
Washington,06,02A,010-003,GREEN,0,0,0,0,0
Washington,06,02A,010-003,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,010-003,OTHER PARTIES,0,0,0,1,0
Washington,06,02A,010-003,REPUBLICAN,123,40,4,1,610
Washington,06,02A,010-003,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,010-004,DEMOCRAT,51,37,1,3,317
Washington,06,02A,010-004,GREEN,0,0,0,0,0
Washington,06,02A,010-004,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,010-004,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,010-004,REPUBLICAN,68,20,1,1,384
Washington,06,02A,010-004,UNAFFILIATED,0,0,0,3,0
Washington,06,02B,010-005,DEMOCRAT,3,1,0,0,8
Washington,06,02B,010-005,GREEN,0,0,0,0,0
Washington,06,02B,010-005,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,010-005,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,010-005,REPUBLICAN,7,0,0,0,20
Washington,06,02B,010-005,UNAFFILIATED,0,0,0,1,0
Washington,06,02A,011-001,DEMOCRAT,66,7,2,1,279
Washington,06,02A,011-001,GREEN,0,0,0,0,0
Washington,06,02A,011-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,011-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,011-001,REPUBLICAN,79,7,1,0,380
Washington,06,02A,011-001,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,011-002,DEMOCRAT,35,5,1,0,144
Washington,06,02A,011-002,GREEN,0,0,0,0,0
Washington,06,02A,011-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,011-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,011-002,REPUBLICAN,33,0,2,0,196
Washington,06,02A,011-002,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,012-000,DEMOCRAT,93,13,5,0,481
Washington,06,02A,012-000,GREEN,0,0,0,0,0
Washington,06,02A,012-000,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,012-000,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,012-000,REPUBLICAN,194,24,1,1,996
Washington,06,02A,012-000,UNAFFILIATED,0,0,0,2,0
Washington,06,02A,013-001,DEMOCRAT,83,24,8,6,668
Washington,06,02A,013-001,GREEN,0,0,0,0,0
Washington,06,02A,013-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,013-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,013-001,REPUBLICAN,239,41,5,3,1519
Washington,06,02A,013-001,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,013-002,DEMOCRAT,92,12,1,5,540
Washington,06,02A,013-002,GREEN,0,0,0,0,0
Washington,06,02A,013-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,013-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,013-002,REPUBLICAN,142,18,4,4,673
Washington,06,02A,013-002,UNAFFILIATED,0,0,0,1,0
Washington,06,02A,014-001,DEMOCRAT,42,9,3,0,194
Washington,06,02A,014-001,GREEN,0,0,0,0,0
Washington,06,02A,014-001,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,014-001,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,014-001,REPUBLICAN,76,7,3,0,447
Washington,06,02A,014-001,UNAFFILIATED,0,0,0,0,0
Washington,06,02A,014-002,DEMOCRAT,33,4,0,2,234
Washington,06,02A,014-002,GREEN,0,0,0,2,0
Washington,06,02A,014-002,LIBERTARIAN,0,0,0,0,0
Washington,06,02A,014-002,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,014-002,REPUBLICAN,52,3,1,1,384
Washington,06,02A,014-002,UNAFFILIATED,0,0,0,1,0
Washington,06,01C,015-000,DEMOCRAT,47,13,2,0,283
Washington,06,01C,015-000,GREEN,0,0,0,0,0
Washington,06,01C,015-000,LIBERTARIAN,0,0,0,0,0
Washington,06,01C,015-000,OTHER PARTIES,0,0,0,0,0
Washington,06,01C,015-000,REPUBLICAN,195,9,3,0,824
