linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle,candidate
SB17,C00869016,71597,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-25,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71596,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-21,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71595,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71594,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71593,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71592,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-06,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71591,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-29,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71590,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-28,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71589,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-28,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71588,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-28,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71587,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-23,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71586,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-22,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71585,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-20,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71584,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-17,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71583,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-17,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71582,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-13,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71581,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-13,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71580,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-13,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71578,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71577,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71576,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-07,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71575,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-06,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71574,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-06,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71573,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-06,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71572,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-03,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71571,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-03,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71570,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-03,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71569,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-02,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71568,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-01,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71567,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-04-29,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71566,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-04-29,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71565,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-04-26,25,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71564,ORG,AMAZON,NA,NA,NA,NA,NA,410 TERRY STREET,NA,SEATTLE,WA,98109,NA,2024-06-28,23.31,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71562,ORG,AMAZON,NA,NA,NA,NA,NA,410 TERRY STREET,NA,SEATTLE,WA,98109,NA,2024-04-30,23.31,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71563,ORG,AMAZON,NA,NA,NA,NA,NA,410 TERRY STREET,NA,SEATTLE,WA,98109,NA,2024-05-29,23.31,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71561,ORG,FEDEX,NA,NA,NA,NA,NA,942 SOUTH SHADY GROVE RD,NA,MEMPHIS,TN,38120,NA,2024-06-14,22.24,POSTAGE,NA,NA,2024,Hogan
SB17,C00869016,71560,ORG,BWI,NA,NA,NA,NA,NA,7050 FRIENDSHIP RD,NA,BALTIMORE,MD,21240,NA,2024-06-27,22,PARKING,NA,NA,2024,Hogan
SB17,C00869016,71559,ORG,BWI,NA,NA,NA,NA,NA,7050 FRIENDSHIP RD,NA,BALTIMORE,MD,21240,NA,2024-06-27,22,PARKING,NA,NA,2024,Hogan
SB17,C00869016,71558,ORG,FEDEX,NA,NA,NA,NA,NA,942 SOUTH SHADY GROVE RD,NA,MEMPHIS,TN,38120,NA,2024-06-24,21.9,POSTAGE,NA,NA,2024,Hogan
SB17,C00869016,71557,ORG,DBZZY,NA,NA,NA,NA,NA,2500 S BICENTENNIAL BLVD,NA,MCALLEN,TX,78503,NA,2024-04-26,21.41,"DBT CRD 1640 04/25/24 DBZZYO0E DBT CRD 1640 04/25/24 DBZZYO0E, OAKWELLS #154, MCALLEN TX C#0078",NA,NA,2024,Hogan
SB17,C00869016,71556,ORG,WESTIN,NA,NA,NA,NA,NA,1900 5TH AVE,NA,SEATTLE,WA,98101,NA,2024-06-28,20.9,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71555,ORG,Numinar Inc,NA,NA,NA,NA,NA,1201 WILSON BLVD,NA,ARLINGTON,VA,22209,NA,2024-06-27,20,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71554,ORG,CONSTANTINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-03,19.2,NA,NA,NA,2024,Hogan
SB17,C00869016,71553,ORG,HOME DEPOT,NA,NA,NA,NA,NA,2455 PACES FERRY RD,NA,ATLANTA,GA,30339,NA,2024-05-31,18.93,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71552,ORG,ONSITE NEWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-26,18.26,NEWS SUBSCRIPTION,NA,NA,2024,Hogan
SB17,C00869016,71551,ORG,VARSITY TERM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-26,18.2,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71550,ORG,WOOLFORD GENERAL STORE,NA,NA,NA,NA,NA,1614 TAYLORS ISLAND RD,NA,WOOLFORD,MD,21677,NA,2024-05-31,16.99,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71549,ORG,HOME DEPOT,NA,NA,NA,NA,NA,2455 PACES FERRY RD,NA,ATLANTA,GA,30339,NA,2024-05-09,16.84,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71548,ORG,HBOOKSELLER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-26,16.8,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71547,ORG,TARGET,NA,NA,NA,NA,NA,1000 NICOLLET MALL,NA,MINNEAPOLIS,MN,55403,NA,2024-06-27,16.41,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71546,ORG,EXXON,NA,NA,NA,NA,NA,22777 SPRINGWOODS VILLAGE,NA,PARKWAY SPRING,TX,77389,NA,2024-06-20,16.27,TRAVEL FUEL,NA,NA,2024,Hogan
SB17,C00869016,71545,ORG,GIANT FOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-06,15.67,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71544,ORG,CHICK-FIL-A,NA,NA,NA,NA,NA,5200 BUFFINGTON ROAD,NA,ATLANTA,GA,30349,NA,2024-06-20,15.1,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71543,ORG,PARKING.COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-28,14.99,PARKING,NA,NA,2024,Hogan
SB17,C00869016,71542,ORG,CHICK-FIL-A,NA,NA,NA,NA,NA,5200 BUFFINGTON ROAD,NA,ATLANTA,GA,30349,NA,2024-06-26,14.66,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71541,ORG,CHICK-FIL-A,NA,NA,NA,NA,NA,5200 BUFFINGTON ROAD,NA,ATLANTA,GA,30349,NA,2024-06-12,14.57,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71540,ORG,ROYAL FARMS,NA,NA,NA,NA,NA,700 ANNAPOLIS RD,NA,GAMBRILLS,MD,21054,NA,2024-05-21,14.46,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71539,ORG,UBER,NA,NA,NA,NA,NA,1725 THIRD STREET,NA,SAN FRANCISCO,CA,94158,NA,2024-06-24,14.01,TRAVEL CAR EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71538,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,2024-04-29,14,TRAVEL FLIGHT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71537,ORG,TRAVEL PLAZA,NA,NA,NA,NA,NA,I 95,NA,ABERDEEN,MD,21001,NA,2024-05-10,13.85,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71536,ORG,UBER,NA,NA,NA,NA,NA,1725 THIRD STREET,NA,SAN FRANCISCO,CA,94158,NA,2024-04-26,13.67,TRAVEL CAR EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71535,ORG,CHICK-FIL-A,NA,NA,NA,NA,NA,5200 BUFFINGTON ROAD,NA,ATLANTA,GA,30349,NA,2024-06-10,13.16,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71534,ORG,TRAVEL PLAZA,NA,NA,NA,NA,NA,I 95,NA,ABERDEEN,MD,21001,NA,2024-05-03,12.27,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71532,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-20,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71533,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,2024-04-26,12,TRAVEL FLIGHT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71531,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-18,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71530,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-18,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71529,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-06-04,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71528,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-15,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71527,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-15,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71526,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-05-15,12,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71525,ORG,TARGET,NA,NA,NA,NA,NA,1000 NICOLLET MALL,NA,MINNEAPOLIS,MN,55403,NA,2024-06-13,11.97,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71523,ORG,CHICK-FIL-A,NA,NA,NA,NA,NA,5200 BUFFINGTON ROAD,NA,ATLANTA,GA,30349,NA,2024-06-24,11.02,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71522,IND,NA,MCSWAIN,GRAYSON,NA,NA,NA,522 BUFFLEHEAD DR,NA,KIAWAH ISLAND,SC,29455,NA,2024-05-29,10.7,EXPENSE REIMBURSEMENT - NO SUBVENDOR AGGREGATE 200,NA,NA,2024,Hogan
SB17,C00869016,71521,ORG,AMAZON,NA,NA,NA,NA,NA,410 TERRY STREET,NA,SEATTLE,WA,98109,NA,2024-04-25,10.59,OFFICE SUPPLIES,NA,NA,2024,Hogan
SB17,C00869016,71519,ORG,G M SCHAFFRICK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-04,10,CONTRIBUTION REFUND,NA,NA,2024,Hogan
SB17,C00869016,71518,ORG,PARKMOBILE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-30,9.6,PARKING,NA,NA,2024,Hogan
SB17,C00869016,71517,ORG,KATHYS MINI DONUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-24,9.36,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71516,ORG,TRAVEL PLAZA,NA,NA,NA,NA,NA,I 95,NA,ABERDEEN,MD,21001,NA,2024-05-10,8.56,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71515,ORG,MCDONALDS,NA,NA,NA,NA,NA,110 NORTH CARPENTER ST,NA,CHICAGO,IL,60607,NA,2024-05-07,8.16,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71514,ORG,DUNKIN,NA,NA,NA,NA,NA,130 ROYALL STREET,NA,CANTON,MA,02021,NA,2024-04-25,7.35,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71513,IND,NA,MCSWAIN,GRAYSON,NA,NA,NA,522 BUFFLEHEAD DR,NA,KIAWAH ISLAND,SC,29455,NA,2024-05-29,7.24,EXPENSE REIMBURSEMENT - NO SUBVENDOR AGGREGATE 200,NA,NA,2024,Hogan
SB17,C00869016,71512,ORG,ROYAL FARMS,NA,NA,NA,NA,NA,700 ANNAPOLIS RD,NA,GAMBRILLS,MD,21054,NA,2024-04-29,6.78,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71511,ORG,TRAVEL PLAZA,NA,NA,NA,NA,NA,I 95,NA,ABERDEEN,MD,21001,NA,2024-05-13,6.4,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71510,ORG,PARKING.COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-12,5.99,PARKING,NA,NA,2024,Hogan
SB17,C00869016,71509,ORG,DUNKIN,NA,NA,NA,NA,NA,130 ROYALL STREET,NA,CANTON,MA,02021,NA,2024-06-20,4.87,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71508,ORG,SIMMONS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-30,3.9,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71506,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-04-30,2.75,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71507,ORG,PANERA,NA,NA,NA,NA,NA,3630 S GEYER RD,NA,ST LOUIS,MO,63127,NA,2024-05-08,2.75,MEALS,NA,NA,2024,Hogan
SB17,C00869016,71505,ORG,CHAIN BRIDGE BANK,NA,NA,NA,NA,NA,1455A LAUGHLIN AVE,NA,MCLEAN,VA,22101,NA,2024-04-30,0.4,BANK FEES,NA,NA,2024,Hogan
SB17,C00869016,71502,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,2024-05-02,-244.98,TRAVEL FLIGHT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71503,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,2024-05-02,-244.98,TRAVEL FLIGHT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71504,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,2024-05-02,-244.98,TRAVEL FLIGHT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,71501,ORG,RED OCTOBER PRODUCTIONS,NA,NA,NA,NA,NA,1825 K STREET NW,NA,WASHINGTON,DC,20006,NA,2024-05-02,-553.44,MEDIA PRODUCTION,NA,NA,2024,Hogan
SB17,C00869016,VPP169,ORG,M2 PLACEMENT,NA,NA,NA,NA,NA,10065 E HARVARD AVE,NA,DENVER,CO,80231,NA,2024-04-12,309588.23,AD BUY,NA,NA,2024,Hogan
SB17,C00869016,VPP168,ORG,PURPLE SURFBOARD,NA,NA,NA,NA,NA,2077 SOMERVILLE RD,NA,ANNAPOLIS,MD,21401,NA,2024-04-10,104415.24,STAFFING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP167,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,2024-04-17,52971,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP166,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,2024-04-01,48475,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP165,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,2024-04-15,38814.44,FUNDRAISING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP164,ORG,OSSOLA CONSULTING,NA,NA,NA,NA,NA,222 PRINCE GEORGE ST,NA,ANNAPOLIS,MD,21401,NA,2024-04-15,38813.44,FUNDRAISING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP163,ORG,THE LUKENS COMPANY,NA,NA,NA,NA,NA,2800 SHIRLINGTON RD,NA,ARLINGTON,VA,22206,NA,2024-04-17,38300.76,TEXT MESSAGE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP162,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,2024-04-22,34195,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP161,ORG,BELLWETHER RESEARCH,NA,NA,NA,NA,NA,950 N WASHINGTON ST,NA,ALEXANDRIA,VA,22314,NA,2024-04-18,31000,RESEARCH SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP171,ORG,WINRED,NA,NA,NA,NA,NA,1776 WILSON BLVD,NA,ARLINGTON,VA,22209,NA,2024-04-24,26987.07,CREDIT CARD PROCESSING,NA,NA,2024,Hogan
SB17,C00869016,VPP160,ORG,NEIGHBORHOOD SIGNS AND STICKERS,NA,NA,NA,NA,NA,6655 AMBERTON DR,NA,ELKRIDGE,MD,21075,NA,2024-04-23,24179.29,PRINT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP159,ORG,TEAM3,NA,NA,NA,NA,NA,5331 WYE CREEK DRIVE,NA,FREDERICK,MD,21703,NA,2024-04-01,19660,SECURITY SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP157,ORG,STRATEGIC PARTNERS AND MEDIA,NA,NA,NA,NA,NA,1851 A MCGLUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,2024-04-05,9000,DIGITAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP156,ORG,RED OCTOBER PRODUCTIONS,NA,NA,NA,NA,NA,1851A MCGUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,2024-04-11,8229.95,MEDIA PRODUCTION,NA,NA,2024,Hogan
SB17,C00869016,VPP155,ORG,"Ashby Law, PLLC",NA,NA,NA,NA,NA,625 N WASHINGTON ST,NA,ALEXANDRIA,VA,22314,NA,2024-04-05,7500,LEGAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP154,ORG,M2 PLACEMENT,NA,NA,NA,NA,NA,10065 E HARVARD AVE,NA,DENVER,CO,80231,NA,2024-04-23,6637.88,AD BUY,NA,NA,2024,Hogan
SB17,C00869016,VPP153,ORG,HOGAN COMPANIES,NA,NA,NA,NA,NA,2077 SOMERVILLE RD,NA,ANNAPOLIS,MD,21401,NA,2024-04-16,6000,RENT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP152,IND,NA,KWAK,KYU,NA,NA,NA,9025 MALER RD,NA,LAUREL,MD,20723,NA,2024-04-10,5100,CONTRACTOR FIELD STAFF,NA,NA,2024,Hogan
SB17,C00869016,VPP151,ORG,AXCAPITAL,NA,NA,NA,NA,NA,555 METRO PLACE N,NA,DUBLIN,OH,43017,NA,2024-04-18,5000,ACCOUNTING & COMPLIANCE,NA,NA,2024,Hogan
SB17,C00869016,VPP150,ORG,STRATEGIC PARTNERS AND MEDIA,NA,NA,NA,NA,NA,1851 A MCGLUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,2024-04-10,4500,DIGITAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP149,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,2024-04-02,4121.94,FUNDRAISING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP147,ORG,KENS CREATIVE KITCHEN,NA,NA,NA,NA,NA,980 AWALD RD,NA,ANNAPOLIS,MD,21403,NA,2024-04-05,4009,FOOD & BEV,NA,NA,2024,Hogan
SB17,C00869016,VPP146,ORG,THE LUKENS COMPANY,NA,NA,NA,NA,NA,2800 SHIRLINGTON RD,NA,ARLINGTON,VA,22206,NA,2024-04-17,4000,TEXT MESSAGE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPSPP9,ORG,CANOPY,NA,NA,NA,NA,NA,7930 JONES BRANCH DRIVE,NA,MCLEAN,VA,22102,NA,2024-03-28,3422.94,TRAVEL ROOM EXPENSE,X,NA,2024,Hogan
SB17,C00869016,VPP145,ORG,BAYSIDE CATERING,NA,NA,NA,NA,NA,108 W CENTRAL AVE,NA,EDGEWATER,MD,21037,NA,2024-04-02,2769.96,FOOD & BEV,NA,NA,2024,Hogan
SB17,C00869016,VPP170,ORG,ANEDOT,NA,NA,NA,NA,NA,1201 W PEACHTREE ST NW,NA,ATLANTA,GA,30308,NA,2024-04-24,2763.14,CREDIT CARD PROCESSING,NA,NA,2024,Hogan
SB17,C00869016,VPP144,ORG,CMDI,NA,NA,NA,NA,NA,1593 SPRING HILL RD,NA,VIENNA,VA,22182,NA,2024-04-09,2548.15,DATABASE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP143,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,2024-04-02,2500,FUNDRAISING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP142,ORG,OSSOLA CONSULTING,NA,NA,NA,NA,NA,222 PRINCE GEORGE ST,NA,ANNAPOLIS,MD,21401,NA,2024-04-04,2500,FUNDRAISING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP141,ORG,CMDI,NA,NA,NA,NA,NA,1593 SPRING HILL RD,NA,VIENNA,VA,22182,NA,2024-04-11,2262,DATABASE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP140,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,2024-04-01,2150,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP139,IND,NA,MONROE,LOREN,NA,NA,NA,1513 HIGHWOOD DR,NA,MCLEAN,VA,22101,NA,2024-04-18,2000,CONTRIBUTION REFUND,NA,NA,2024,Hogan
