LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Prince George's,04,21,010-001,OTHER PARTIES,0,0,0,0,32
Prince George's,04,21,010-001,REPUBLICAN,12,5,6,0,131
Prince George's,04,21,010-001,UNAFFILIATED,3,3,4,1,310
Prince George's,04,21,010-002,DEMOCRATIC,245,107,161,14,2505
Prince George's,04,21,010-002,LIBERTARIAN,0,1,0,1,15
Prince George's,04,21,010-002,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,21,010-002,OTHER PARTIES,0,0,0,0,96
Prince George's,04,21,010-002,REPUBLICAN,45,20,32,1,421
Prince George's,04,21,010-002,UNAFFILIATED,25,4,20,0,883
Prince George's,04,21,010-003,DEMOCRATIC,135,44,116,11,1205
Prince George's,04,21,010-003,LIBERTARIAN,0,0,0,0,5
Prince George's,04,21,010-003,NO LABELS MARYLAND,0,0,1,0,1
Prince George's,04,21,010-003,OTHER PARTIES,2,0,0,0,53
Prince George's,04,21,010-003,REPUBLICAN,30,13,15,1,264
Prince George's,04,21,010-003,UNAFFILIATED,7,0,12,1,436
Prince George's,04,21,010-004,DEMOCRATIC,135,70,131,31,2070
Prince George's,04,21,010-004,LIBERTARIAN,0,0,0,0,8
Prince George's,04,21,010-004,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,21,010-004,OTHER PARTIES,2,0,0,0,55
Prince George's,04,21,010-004,REPUBLICAN,20,2,9,2,194
Prince George's,04,21,010-004,UNAFFILIATED,11,5,8,4,628
Prince George's,04,21,010-005,DEMOCRATIC,277,125,266,15,2021
Prince George's,04,21,010-005,LIBERTARIAN,2,0,0,0,17
Prince George's,04,21,010-005,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,21,010-005,OTHER PARTIES,2,0,0,0,78
Prince George's,04,21,010-005,REPUBLICAN,96,31,57,6,682
Prince George's,04,21,010-005,UNAFFILIATED,22,5,33,2,824
Prince George's,04,23,010-006,DEMOCRATIC,312,151,286,14,3348
Prince George's,04,23,010-006,LIBERTARIAN,0,0,0,0,17
Prince George's,04,23,010-006,NO LABELS MARYLAND,0,0,0,0,2
Prince George's,04,23,010-006,OTHER PARTIES,2,0,0,0,119
Prince George's,04,23,010-006,REPUBLICAN,31,8,21,0,374
Prince George's,04,23,010-006,UNAFFILIATED,12,3,14,1,989
Prince George's,04,23,010-007,DEMOCRATIC,105,46,110,9,1220
Prince George's,04,23,010-007,LIBERTARIAN,0,0,0,0,4
Prince George's,04,23,010-007,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,23,010-007,OTHER PARTIES,1,0,0,0,56
Prince George's,04,23,010-007,REPUBLICAN,28,3,14,1,166
Prince George's,04,23,010-007,UNAFFILIATED,8,1,6,2,365
Prince George's,04,23,010-008,DEMOCRATIC,104,34,91,11,1207
Prince George's,04,23,010-008,LIBERTARIAN,0,0,0,0,5
Prince George's,04,23,010-008,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,23,010-008,OTHER PARTIES,1,0,0,0,55
Prince George's,04,23,010-008,REPUBLICAN,16,7,21,0,200
Prince George's,04,23,010-008,UNAFFILIATED,8,1,9,2,393
Prince George's,04,21,010-009,DEMOCRATIC,177,62,179,11,2224
Prince George's,04,21,010-009,LIBERTARIAN,0,0,0,0,13
Prince George's,04,21,010-009,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,21,010-009,OTHER PARTIES,0,0,0,0,59
Prince George's,04,21,010-009,REPUBLICAN,16,9,15,2,248
Prince George's,04,21,010-009,UNAFFILIATED,11,2,12,2,658
Prince George's,04,23,010-010,DEMOCRATIC,152,58,130,4,1272
Prince George's,04,23,010-010,LIBERTARIAN,0,0,0,0,4
Prince George's,04,23,010-010,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,23,010-010,OTHER PARTIES,0,0,0,0,38
Prince George's,04,23,010-010,REPUBLICAN,14,10,14,0,174
Prince George's,04,23,010-010,UNAFFILIATED,11,3,8,0,331
Prince George's,04,23,010-011,DEMOCRATIC,151,70,110,8,1577
Prince George's,04,23,010-011,LIBERTARIAN,0,0,1,0,8
Prince George's,04,23,010-011,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,23,010-011,OTHER PARTIES,0,0,1,0,51
Prince George's,04,23,010-011,REPUBLICAN,15,2,11,0,189
Prince George's,04,23,010-011,UNAFFILIATED,9,1,9,3,474
Prince George's,04,21,010-012,DEMOCRATIC,421,196,296,25,3602
Prince George's,04,21,010-012,LIBERTARIAN,0,0,0,0,17
Prince George's,04,21,010-012,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,21,010-012,OTHER PARTIES,1,2,1,0,112
Prince George's,04,21,010-012,REPUBLICAN,28,17,25,1,454
Prince George's,04,21,010-012,UNAFFILIATED,32,13,31,6,1072
Prince George's,04,21,010-013,DEMOCRATIC,385,310,435,99,3745
Prince George's,04,21,010-013,LIBERTARIAN,0,0,0,0,12
Prince George's,04,21,010-013,NO LABELS MARYLAND,0,0,0,0,1
Prince George's,04,21,010-013,OTHER PARTIES,0,0,0,2,85
Prince George's,04,21,010-013,REPUBLICAN,33,27,36,15,485
Prince George's,04,21,010-013,UNAFFILIATED,10,9,23,9,1062
Prince George's,04,23,010-014,DEMOCRATIC,15,7,18,7,650
Prince George's,04,23,010-014,LIBERTARIAN,0,0,0,0,2
Prince George's,04,23,010-014,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,23,010-014,OTHER PARTIES,0,0,0,0,18
Prince George's,04,23,010-014,REPUBLICAN,1,0,2,0,36
Prince George's,04,23,010-014,UNAFFILIATED,3,0,1,0,164
Prince George's,05,27B,011-001,DEMOCRATIC,304,189,266,33,2388
Prince George's,05,27B,011-001,LIBERTARIAN,0,0,0,0,0
Prince George's,05,27B,011-001,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,27B,011-001,OTHER PARTIES,0,0,0,0,0
Prince George's,05,27B,011-001,REPUBLICAN,16,13,12,1,290
Prince George's,05,27B,011-001,UNAFFILIATED,0,0,0,10,0
Prince George's,05,27B,011-002,DEMOCRATIC,227,139,178,17,1637
Prince George's,05,27B,011-002,LIBERTARIAN,0,0,0,0,0
Prince George's,05,27B,011-002,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,27B,011-002,OTHER PARTIES,0,0,0,0,0
Prince George's,05,27B,011-002,REPUBLICAN,15,7,8,0,181
Prince George's,05,27B,011-002,UNAFFILIATED,0,0,0,11,0
Prince George's,05,23,011-003,DEMOCRATIC,396,165,310,25,2663
Prince George's,05,23,011-003,LIBERTARIAN,0,0,0,0,0
Prince George's,05,23,011-003,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,23,011-003,OTHER PARTIES,0,0,0,1,0
Prince George's,05,23,011-003,REPUBLICAN,6,5,15,0,162
Prince George's,05,23,011-003,UNAFFILIATED,0,0,0,16,0
Prince George's,05,27A,011-004,DEMOCRATIC,467,231,286,81,3568
Prince George's,05,27A,011-004,LIBERTARIAN,0,0,0,0,0
Prince George's,05,27A,011-004,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,27A,011-004,OTHER PARTIES,0,0,0,2,0
Prince George's,05,27A,011-004,REPUBLICAN,25,13,13,7,237
Prince George's,05,27A,011-004,UNAFFILIATED,0,0,0,21,0
Prince George's,05,25,011-005,DEMOCRATIC,39,26,71,9,404
Prince George's,05,25,011-005,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,011-005,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,011-005,OTHER PARTIES,0,0,0,0,0
Prince George's,05,25,011-005,REPUBLICAN,1,1,5,1,30
Prince George's,05,25,011-005,UNAFFILIATED,0,0,0,1,0
Prince George's,05,23,011-006,DEMOCRATIC,139,52,78,2,882
Prince George's,05,23,011-006,LIBERTARIAN,0,0,0,0,0
Prince George's,05,23,011-006,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,23,011-006,OTHER PARTIES,0,0,0,0,0
Prince George's,05,23,011-006,REPUBLICAN,7,0,2,0,54
Prince George's,05,23,011-006,UNAFFILIATED,0,0,0,2,0
Prince George's,05,25,011-007,DEMOCRATIC,94,31,67,5,548
Prince George's,05,25,011-007,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,011-007,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,011-007,OTHER PARTIES,0,0,0,0,0
Prince George's,05,25,011-007,REPUBLICAN,2,1,1,0,17
Prince George's,05,25,011-007,UNAFFILIATED,0,0,0,2,0
Prince George's,05,27B,011-008,DEMOCRATIC,265,137,219,15,2124
Prince George's,05,27B,011-008,LIBERTARIAN,0,0,0,0,0
Prince George's,05,27B,011-008,NO LABELS MARYLAND,0,0,0,1,0
Prince George's,05,27B,011-008,OTHER PARTIES,0,0,0,2,0
Prince George's,05,27B,011-008,REPUBLICAN,20,17,11,2,222
Prince George's,05,27B,011-008,UNAFFILIATED,0,0,0,15,0
Prince George's,04,26,012-001,DEMOCRATIC,90,47,122,10,1248
Prince George's,04,26,012-001,LIBERTARIAN,0,0,0,0,2
Prince George's,04,26,012-001,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-001,OTHER PARTIES,0,0,0,0,43
Prince George's,04,26,012-001,REPUBLICAN,14,1,13,0,174
Prince George's,04,26,012-001,UNAFFILIATED,4,0,8,2,284
Prince George's,04,26,012-002,DEMOCRATIC,119,57,132,14,1326
Prince George's,04,26,012-002,LIBERTARIAN,0,0,0,1,6
Prince George's,04,26,012-002,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-002,OTHER PARTIES,1,0,0,0,38
Prince George's,04,26,012-002,REPUBLICAN,8,2,3,0,81
Prince George's,04,26,012-002,UNAFFILIATED,3,0,4,1,261
Prince George's,04,25,012-003,DEMOCRATIC,129,76,166,10,1818
Prince George's,04,25,012-003,LIBERTARIAN,0,0,0,0,7
Prince George's,04,25,012-003,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,25,012-003,OTHER PARTIES,1,0,1,0,37
Prince George's,04,25,012-003,REPUBLICAN,2,0,2,0,58
Prince George's,04,25,012-003,UNAFFILIATED,8,2,3,1,281
Prince George's,04,26,012-004,DEMOCRATIC,181,119,282,13,2830
Prince George's,04,26,012-004,LIBERTARIAN,0,0,0,0,10
Prince George's,04,26,012-004,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-004,OTHER PARTIES,0,1,1,1,82
Prince George's,04,26,012-004,REPUBLICAN,2,0,14,0,133
Prince George's,04,26,012-004,UNAFFILIATED,7,0,7,2,473
Prince George's,04,26,012-005,DEMOCRATIC,191,79,231,21,2180
Prince George's,04,26,012-005,LIBERTARIAN,0,0,0,0,11
Prince George's,04,26,012-005,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-005,OTHER PARTIES,0,0,0,1,65
Prince George's,04,26,012-005,REPUBLICAN,8,5,11,0,173
Prince George's,04,26,012-005,UNAFFILIATED,8,0,10,3,503
Prince George's,04,26,012-006,DEMOCRATIC,152,77,183,25,2511
Prince George's,04,26,012-006,LIBERTARIAN,0,0,0,0,7
Prince George's,04,26,012-006,NO LABELS MARYLAND,0,0,0,0,2
Prince George's,04,26,012-006,OTHER PARTIES,1,0,0,0,67
Prince George's,04,26,012-006,REPUBLICAN,2,1,4,0,90
Prince George's,04,26,012-006,UNAFFILIATED,11,1,5,1,395
Prince George's,04,26,012-007,DEMOCRATIC,129,55,166,13,1841
Prince George's,04,26,012-007,LIBERTARIAN,0,0,0,0,1
Prince George's,04,26,012-007,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-007,OTHER PARTIES,1,0,1,0,46
Prince George's,04,26,012-007,REPUBLICAN,11,1,6,1,99
Prince George's,04,26,012-007,UNAFFILIATED,9,4,3,1,308
Prince George's,04,26,012-008,DEMOCRATIC,133,150,256,27,1707
Prince George's,04,26,012-008,LIBERTARIAN,0,0,0,0,3
Prince George's,04,26,012-008,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-008,OTHER PARTIES,0,0,1,1,50
Prince George's,04,26,012-008,REPUBLICAN,5,4,4,0,86
Prince George's,04,26,012-008,UNAFFILIATED,3,2,9,0,286
Prince George's,04,26,012-009,DEMOCRATIC,93,32,144,21,2380
Prince George's,04,26,012-009,LIBERTARIAN,0,0,0,0,9
Prince George's,04,26,012-009,NO LABELS MARYLAND,0,0,0,0,1
Prince George's,04,26,012-009,OTHER PARTIES,1,0,0,0,75
Prince George's,04,26,012-009,REPUBLICAN,2,4,5,0,83
Prince George's,04,26,012-009,UNAFFILIATED,2,0,4,3,444
Prince George's,04,26,012-010,DEMOCRATIC,238,83,246,15,1902
Prince George's,04,26,012-010,LIBERTARIAN,0,0,0,0,4
Prince George's,04,26,012-010,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-010,OTHER PARTIES,3,0,0,1,47
Prince George's,04,26,012-010,REPUBLICAN,7,4,8,0,146
Prince George's,04,26,012-010,UNAFFILIATED,7,1,6,2,404
Prince George's,04,26,012-011,DEMOCRATIC,227,154,383,19,3216
Prince George's,04,26,012-011,LIBERTARIAN,0,0,0,0,10
Prince George's,04,26,012-011,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-011,OTHER PARTIES,1,0,2,1,79
Prince George's,04,26,012-011,REPUBLICAN,15,3,11,1,184
Prince George's,04,26,012-011,UNAFFILIATED,9,0,10,3,560
Prince George's,04,26,012-012,DEMOCRATIC,121,123,286,24,2284
Prince George's,04,26,012-012,LIBERTARIAN,0,0,0,0,9
Prince George's,04,26,012-012,NO LABELS MARYLAND,0,0,0,0,1
Prince George's,04,26,012-012,OTHER PARTIES,0,0,0,0,55
Prince George's,04,26,012-012,REPUBLICAN,6,8,7,1,103
Prince George's,04,26,012-012,UNAFFILIATED,2,4,8,3,379
Prince George's,04,26,012-013,DEMOCRATIC,217,127,378,13,2785
Prince George's,04,26,012-013,LIBERTARIAN,0,0,1,0,7
Prince George's,04,26,012-013,NO LABELS MARYLAND,0,0,0,0,2
Prince George's,04,26,012-013,OTHER PARTIES,0,0,0,0,59
Prince George's,04,26,012-013,REPUBLICAN,0,2,8,0,76
Prince George's,04,26,012-013,UNAFFILIATED,5,0,13,3,355
Prince George's,04,26,012-014,DEMOCRATIC,251,66,254,20,1764
Prince George's,04,26,012-014,LIBERTARIAN,0,0,0,0,10
Prince George's,04,26,012-014,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-014,OTHER PARTIES,0,0,0,0,43
Prince George's,04,26,012-014,REPUBLICAN,15,3,13,1,163
Prince George's,04,26,012-014,UNAFFILIATED,7,0,5,1,346
Prince George's,04,26,012-015,DEMOCRATIC,202,143,281,27,2144
Prince George's,04,26,012-015,LIBERTARIAN,0,0,0,0,6
Prince George's,04,26,012-015,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-015,OTHER PARTIES,2,0,0,0,46
Prince George's,04,26,012-015,REPUBLICAN,3,6,9,0,99
Prince George's,04,26,012-015,UNAFFILIATED,14,3,7,1,339
Prince George's,04,25,012-016,DEMOCRATIC,90,57,131,4,1773
Prince George's,04,25,012-016,LIBERTARIAN,0,0,0,0,4
Prince George's,04,25,012-016,NO LABELS MARYLAND,0,0,0,0,1
Prince George's,04,25,012-016,OTHER PARTIES,0,0,0,1,49
Prince George's,04,25,012-016,REPUBLICAN,2,2,4,0,62
Prince George's,04,25,012-016,UNAFFILIATED,7,2,6,3,306
Prince George's,04,26,012-017,DEMOCRATIC,26,13,61,4,378
Prince George's,04,26,012-017,LIBERTARIAN,0,0,0,0,1
Prince George's,04,26,012-017,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-017,OTHER PARTIES,0,0,0,0,3
Prince George's,04,26,012-017,REPUBLICAN,0,2,0,1,17
Prince George's,04,26,012-017,UNAFFILIATED,1,1,2,0,49
Prince George's,04,25,012-018,DEMOCRATIC,38,13,47,2,342
Prince George's,04,25,012-018,LIBERTARIAN,0,0,0,0,1
Prince George's,04,25,012-018,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,25,012-018,OTHER PARTIES,0,0,0,0,10
Prince George's,04,25,012-018,REPUBLICAN,2,1,1,0,25
Prince George's,04,25,012-018,UNAFFILIATED,1,0,2,0,63
Prince George's,04,26,012-019,DEMOCRATIC,149,81,211,14,1376
Prince George's,04,26,012-019,LIBERTARIAN,0,0,2,0,5
Prince George's,04,26,012-019,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,26,012-019,OTHER PARTIES,0,0,0,0,27
Prince George's,04,26,012-019,REPUBLICAN,3,2,25,0,164
Prince George's,04,26,012-019,UNAFFILIATED,1,1,14,7,458
Prince George's,04,24,013-001,DEMOCRATIC,33,17,48,8,488
Prince George's,04,24,013-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-001,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-001,OTHER PARTIES,0,0,0,0,0
Prince George's,04,24,013-001,REPUBLICAN,0,0,2,0,18
Prince George's,04,24,013-001,UNAFFILIATED,0,0,0,0,0
Prince George's,04,47A,013-002,DEMOCRATIC,126,61,131,99,1924
Prince George's,04,47A,013-002,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,013-002,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-002,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-002,REPUBLICAN,3,0,7,3,92
Prince George's,04,47A,013-002,UNAFFILIATED,0,0,0,6,0
Prince George's,04,24,013-003,DEMOCRATIC,137,46,171,9,1456
Prince George's,04,24,013-003,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-003,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-003,OTHER PARTIES,0,0,0,0,0
Prince George's,04,24,013-003,REPUBLICAN,0,0,5,0,60
Prince George's,04,24,013-003,UNAFFILIATED,0,0,0,4,0
Prince George's,05,25,013-004,DEMOCRATIC,184,53,159,15,1410
Prince George's,05,25,013-004,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-004,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-004,OTHER PARTIES,0,0,0,1,0
Prince George's,05,25,013-004,REPUBLICAN,6,1,7,0,61
Prince George's,05,25,013-004,UNAFFILIATED,0,0,0,6,0
Prince George's,05,24,013-005,DEMOCRATIC,343,213,657,34,2795
Prince George's,05,24,013-005,LIBERTARIAN,0,0,0,0,0
Prince George's,05,24,013-005,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,24,013-005,OTHER PARTIES,0,0,0,0,0
Prince George's,05,24,013-005,REPUBLICAN,5,4,17,2,137
Prince George's,05,24,013-005,UNAFFILIATED,0,0,0,17,0
Prince George's,05,25,013-006,DEMOCRATIC,276,118,362,59,2365
Prince George's,05,25,013-006,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-006,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-006,OTHER PARTIES,0,0,0,3,0
Prince George's,05,25,013-006,REPUBLICAN,5,3,3,0,81
Prince George's,05,25,013-006,UNAFFILIATED,0,0,0,10,0
Prince George's,04,24,013-007,DEMOCRATIC,309,131,413,35,4396
Prince George's,04,24,013-007,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-007,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-007,OTHER PARTIES,0,0,0,3,0
Prince George's,04,24,013-007,REPUBLICAN,5,2,4,1,167
Prince George's,04,24,013-007,UNAFFILIATED,0,0,0,16,0
Prince George's,04,22,013-008,DEMOCRATIC,40,16,58,7,621
Prince George's,04,22,013-008,LIBERTARIAN,0,0,0,0,0
Prince George's,04,22,013-008,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,22,013-008,OTHER PARTIES,0,0,0,0,0
Prince George's,04,22,013-008,REPUBLICAN,1,0,0,0,23
Prince George's,04,22,013-008,UNAFFILIATED,0,0,0,1,0
Prince George's,05,25,013-009,DEMOCRATIC,315,140,354,19,2704
Prince George's,05,25,013-009,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-009,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-009,OTHER PARTIES,0,0,0,0,0
Prince George's,05,25,013-009,REPUBLICAN,5,2,11,0,101
Prince George's,05,25,013-009,UNAFFILIATED,0,0,0,15,0
Prince George's,05,25,013-010,DEMOCRATIC,143,87,211,16,2521
Prince George's,05,25,013-010,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-010,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-010,OTHER PARTIES,0,0,0,1,0
Prince George's,05,25,013-010,REPUBLICAN,8,2,1,0,90
Prince George's,05,25,013-010,UNAFFILIATED,0,0,0,8,0
Prince George's,05,25,013-011,DEMOCRATIC,184,66,191,4,1519
Prince George's,05,25,013-011,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-011,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-011,OTHER PARTIES,0,0,0,0,0
Prince George's,05,25,013-011,REPUBLICAN,4,2,8,1,56
Prince George's,05,25,013-011,UNAFFILIATED,0,0,0,2,0
Prince George's,05,24,013-012,DEMOCRATIC,370,201,440,32,2778
Prince George's,05,24,013-012,LIBERTARIAN,0,0,0,0,0
Prince George's,05,24,013-012,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,24,013-012,OTHER PARTIES,0,0,0,0,0
Prince George's,05,24,013-012,REPUBLICAN,4,2,9,1,102
Prince George's,05,24,013-012,UNAFFILIATED,0,0,0,0,0
Prince George's,05,25,013-013,DEMOCRATIC,202,161,297,9,1789
Prince George's,05,25,013-013,LIBERTARIAN,0,0,0,0,0
Prince George's,05,25,013-013,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,25,013-013,OTHER PARTIES,0,0,0,1,0
Prince George's,05,25,013-013,REPUBLICAN,7,3,4,0,59
Prince George's,05,25,013-013,UNAFFILIATED,0,0,0,3,0
Prince George's,04,24,013-014,DEMOCRATIC,374,125,318,36,2564
Prince George's,04,24,013-014,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-014,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-014,OTHER PARTIES,0,0,0,1,0
Prince George's,04,24,013-014,REPUBLICAN,10,4,5,0,102
Prince George's,04,24,013-014,UNAFFILIATED,0,0,0,11,0
Prince George's,04,24,013-015,DEMOCRATIC,180,84,213,27,1565
Prince George's,04,24,013-015,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-015,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-015,OTHER PARTIES,0,0,0,2,0
Prince George's,04,24,013-015,REPUBLICAN,7,3,8,1,99
Prince George's,04,24,013-015,UNAFFILIATED,0,0,0,12,0
Prince George's,04,24,013-016,DEMOCRATIC,245,111,250,28,2467
Prince George's,04,24,013-016,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-016,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-016,OTHER PARTIES,0,0,0,0,0
Prince George's,04,24,013-016,REPUBLICAN,5,1,3,1,71
Prince George's,04,24,013-016,UNAFFILIATED,0,0,0,15,0
Prince George's,04,47A,013-017,DEMOCRATIC,99,47,139,8,1442
Prince George's,04,47A,013-017,LIBERTARIAN,0,0,0,1,0
Prince George's,04,47A,013-017,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-017,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-017,REPUBLICAN,2,1,0,0,71
Prince George's,04,47A,013-017,UNAFFILIATED,0,0,0,1,0
Prince George's,04,47A,013-018,DEMOCRATIC,54,33,120,6,1124
Prince George's,04,47A,013-018,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,013-018,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-018,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-018,REPUBLICAN,1,1,5,0,47
Prince George's,04,47A,013-018,UNAFFILIATED,0,0,0,2,0
Prince George's,04,47A,013-019,DEMOCRATIC,11,3,13,0,109
Prince George's,04,47A,013-019,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,013-019,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-019,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-019,REPUBLICAN,0,0,0,0,8
Prince George's,04,47A,013-019,UNAFFILIATED,0,0,0,1,0
Prince George's,04,22,013-020,DEMOCRATIC,46,19,53,23,488
Prince George's,04,22,013-020,LIBERTARIAN,0,0,0,0,0
Prince George's,04,22,013-020,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,22,013-020,OTHER PARTIES,0,0,0,1,0
Prince George's,04,22,013-020,REPUBLICAN,3,1,1,0,28
Prince George's,04,22,013-020,UNAFFILIATED,0,0,0,0,0
Prince George's,04,22,013-021,DEMOCRATIC,123,89,142,11,1272
Prince George's,04,22,013-021,LIBERTARIAN,0,0,0,0,0
Prince George's,04,22,013-021,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,22,013-021,OTHER PARTIES,0,0,0,0,0
Prince George's,04,22,013-021,REPUBLICAN,1,2,4,0,51
Prince George's,04,22,013-021,UNAFFILIATED,0,0,0,8,0
Prince George's,04,47A,013-022,DEMOCRATIC,44,19,44,1,665
Prince George's,04,47A,013-022,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,013-022,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-022,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-022,REPUBLICAN,3,1,0,0,33
Prince George's,04,47A,013-022,UNAFFILIATED,0,0,0,3,0
Prince George's,05,24,013-023,DEMOCRATIC,100,37,54,17,589
Prince George's,05,24,013-023,LIBERTARIAN,0,0,0,0,0
Prince George's,05,24,013-023,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,24,013-023,OTHER PARTIES,0,0,0,0,0
Prince George's,05,24,013-023,REPUBLICAN,0,0,0,0,18
Prince George's,05,24,013-023,UNAFFILIATED,0,0,0,6,0
Prince George's,05,24,013-024,DEMOCRATIC,123,41,106,18,862
Prince George's,05,24,013-024,LIBERTARIAN,0,0,0,0,0
Prince George's,05,24,013-024,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,05,24,013-024,OTHER PARTIES,0,0,0,0,0
Prince George's,05,24,013-024,REPUBLICAN,1,3,0,0,18
Prince George's,05,24,013-024,UNAFFILIATED,0,0,0,4,0
Prince George's,04,24,013-025,DEMOCRATIC,24,11,44,1,267
Prince George's,04,24,013-025,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,013-025,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,24,013-025,OTHER PARTIES,0,0,0,0,0
Prince George's,04,24,013-025,REPUBLICAN,0,0,1,0,23
Prince George's,04,24,013-025,UNAFFILIATED,0,0,0,2,0
Prince George's,04,47A,013-026,DEMOCRATIC,1,1,17,0,73
Prince George's,04,47A,013-026,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,013-026,NO LABELS MARYLAND,0,0,0,0,0
Prince George's,04,47A,013-026,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,013-026,REPUBLICAN,0,0,0,0,3
Prince George's,04,47A,013-026,UNAFFILIATED,0,0,0,0,0
Prince George's,04,24,013-027,DEMOCRATIC,2,0,0,0,4
Prince George's,04,24,013-027,LIBERTARIAN,0,0,0,0,0
